,Bal,Brick,Dist,Flat URL,Floor,Kitsp,Livesp,Metrdist,N,New,Nfloor,Price,Rooms,Tel,Totsp,Walk
5310,0.0,1,16.13718603251439,150564359,3,,40.2,15.0,5310,1,16.0,3941610.0,1,,40.2,1.0
5311,0.0,1,16.13718603251439,150494645,9,,38.7,15.0,5311,1,16.0,3943618.0,1,,38.7,1.0
5312,0.0,1,16.13718603251439,150494793,10,,38.6,15.0,5312,1,17.0,3993448.0,1,,38.6,1.0
5313,1.0,1,12.043048504277063,150457338,3,,50.0,8.0,5313,1,6.0,3999000.0,3,,55.0,1.0
5314,0.0,1,16.13718603251439,150494613,13,,37.7,15.0,5314,1,16.0,4027770.0,1,,37.7,1.0
5315,0.0,1,16.13718603251439,150494682,9,,40.4,15.0,5315,1,17.0,4053519.0,1,,40.4,1.0
5316,0.0,1,16.13718603251439,150494685,15,,40.1,15.0,5316,1,17.0,4102386.0,1,,40.1,1.0
5317,1.0,0,15.997838115913144,148913521,13,8.5,19.7,15.0,5317,0,14.0,4300000.0,1,,42.1,0.0
5318,,0,11.864642887449206,150199061,1,6.0,16.0,5.0,5318,0,9.0,4300000.0,1,,28.0,0.0
5319,0.0,1,8.431524282942188,150198306,8,4.0,13.3,7.0,5319,1,19.0,4324500.0,1,,27.9,0.0
5320,,1,7.124091069583398,150627306,20,31.0,24.5,7.0,5320,0,40.0,19500000.0,1,,78.0,1.0
5321,1.0,1,12.961988269203319,149040659,17,11.2,15.5,5.0,5321,1,23.0,5950000.0,1,,40.3,0.0
5322,1.0,0,7.0191443446983595,151000300,2,11.0,53.0,7.0,5322,0,17.0,16700000.0,3,1.0,75.0,1.0
5323,1.0,0,5.6910891398873815,151116674,4,6.0,18.0,9.0,5323,0,5.0,5700.0,1,0.0,31.0,1.0
5324,1.0,1,12.043048504277063,150464547,3,,20.5,8.0,5324,1,7.0,2865000.0,9,,20.5,1.0
5325,1.0,1,12.043048504277063,150497471,3,,20.5,8.0,5325,1,7.0,2865000.0,1,,20.5,1.0
5326,0.0,1,16.13718603251439,150951435,16,,25.8,15.0,5326,1,16.0,2897417.0,1,,25.8,1.0
5327,,0,8.501332773062941,150408981,2,,17.7,11.0,5327,1,15.0,2920000.0,9,,17.7,1.0
5328,,0,8.501332773062941,149147065,2,3.0,12.0,11.0,5328,0,15.0,2920500.0,1,0.0,17.7,1.0
5329,0.0,1,16.13718603251439,150494769,17,,27.9,15.0,5329,1,17.0,3081784.0,1,,27.9,1.0
5330,0.0,1,16.13718603251439,150494764,16,,27.9,15.0,5330,1,17.0,3082891.0,1,,27.9,1.0
5331,,0,8.501332773062941,149147080,9,3.0,12.0,11.0,5331,0,15.0,3311500.0,1,,17.9,1.0
5332,0.0,1,16.13718603251439,150494694,2,,37.2,15.0,5332,1,17.0,3814554.0,1,,37.2,1.0
5333,0.0,1,16.13718603251439,150494665,2,,39.2,15.0,5333,1,17.0,3854774.0,1,,39.2,1.0
5334,0.0,1,16.13718603251439,150494634,2,,39.5,15.0,5334,1,16.0,3867394.0,1,,39.5,1.0
5335,0.0,1,16.13718603251439,150681668,3,,38.8,15.0,5335,1,16.0,3881322.0,1,,38.8,1.0
5336,0.0,1,16.13718603251439,150494710,6,,38.3,15.0,5336,1,17.0,3884878.0,1,,38.3,1.0
5337,0.0,1,16.13718603251439,150494598,8,,37.6,15.0,5337,1,16.0,3939931.0,1,,37.6,1.0
5338,0.0,1,16.13718603251439,150564359,3,,40.2,15.0,5338,1,16.0,3941610.0,1,,40.2,1.0
5339,0.0,1,16.13718603251439,150494645,9,,38.7,15.0,5339,1,16.0,3943618.0,1,,38.7,1.0
5340,0.0,1,16.13718603251439,150494793,10,,38.6,15.0,5340,1,17.0,3993448.0,1,,38.6,1.0
5341,1.0,1,12.043048504277063,150457338,3,,50.0,8.0,5341,1,6.0,3999000.0,3,,55.0,1.0
5342,0.0,1,16.13718603251439,150494613,13,,37.7,15.0,5342,1,16.0,4027770.0,1,,37.7,1.0
5343,0.0,1,16.13718603251439,150494682,9,,40.4,15.0,5343,1,17.0,4053519.0,1,,40.4,1.0
5344,0.0,1,16.13718603251439,150494685,15,,40.1,15.0,5344,1,17.0,4102386.0,1,,40.1,1.0
5345,1.0,0,15.997838115913144,148913521,13,8.5,19.7,15.0,5345,0,14.0,4300000.0,1,,42.1,0.0
5346,,0,11.864642887449206,150199061,1,6.0,16.0,5.0,5346,0,9.0,4300000.0,1,,28.0,0.0
5347,0.0,1,8.431524282942188,150198306,8,4.0,13.3,7.0,5347,1,19.0,4324500.0,1,,27.9,0.0
5348,0.0,0,6.400119874504771,150649119,3,5.0,28.0,7.0,5348,0,5.0,6500000.0,2,1.0,40.0,1.0
5349,1.0,0,13.720991362688727,50285449,11,11.0,20.0,2.0,5349,0,22.0,5800000.0,1,1.0,39.0,1.0
5350,4.0,1,10.284327513489657,150058019,6,,174.0,7.0,5350,0,16.0,85000000.0,4,0.0,216.0,0.0
5351,1.0,0,5.6910891398873815,151116674,4,6.0,18.0,9.0,5351,0,5.0,5700.0,1,0.0,31.0,1.0
5352,1.0,1,12.043048504277063,150497471,3,,20.5,8.0,5352,1,7.0,2865000.0,1,,20.5,1.0
5353,1.0,1,12.043048504277063,150464547,3,,20.5,8.0,5353,1,7.0,2865000.0,9,,20.5,1.0
5354,0.0,1,16.13718603251439,150951435,16,,25.8,15.0,5354,1,16.0,2897417.0,1,,25.8,1.0
5355,,0,8.501332773062941,150408981,2,,17.7,11.0,5355,1,15.0,2920000.0,9,,17.7,1.0
5356,,0,8.501332773062941,149147065,2,3.0,12.0,11.0,5356,0,15.0,2920500.0,1,0.0,17.7,1.0
5357,0.0,1,16.13718603251439,150494769,17,,27.9,15.0,5357,1,17.0,3081784.0,1,,27.9,1.0
5358,0.0,1,16.13718603251439,150494764,16,,27.9,15.0,5358,1,17.0,3082891.0,1,,27.9,1.0
5359,,0,8.501332773062941,149147080,9,3.0,12.0,11.0,5359,0,15.0,3311500.0,1,,17.9,1.0
5360,0.0,1,16.13718603251439,150494694,2,,37.2,15.0,5360,1,17.0,3814554.0,1,,37.2,1.0
5361,0.0,1,16.13718603251439,150494665,2,,39.2,15.0,5361,1,17.0,3854774.0,1,,39.2,1.0
5362,0.0,1,16.13718603251439,150494634,2,,39.5,15.0,5362,1,16.0,3867394.0,1,,39.5,1.0
5363,0.0,1,16.13718603251439,150681668,3,,38.8,15.0,5363,1,16.0,3881322.0,1,,38.8,1.0
5364,0.0,1,16.13718603251439,150494710,6,,38.3,15.0,5364,1,17.0,3884878.0,1,,38.3,1.0
5365,0.0,1,16.13718603251439,150494598,8,,37.6,15.0,5365,1,16.0,3939931.0,1,,37.6,1.0
5366,0.0,1,16.13718603251439,150564359,3,,40.2,15.0,5366,1,16.0,3941610.0,1,,40.2,1.0
5367,0.0,1,16.13718603251439,150494645,9,,38.7,15.0,5367,1,16.0,3943618.0,1,,38.7,1.0
5368,0.0,1,16.13718603251439,150494793,10,,38.6,15.0,5368,1,17.0,3993448.0,1,,38.6,1.0
5369,1.0,1,12.043048504277063,150457338,3,,50.0,8.0,5369,1,6.0,3999000.0,3,,55.0,1.0
5370,0.0,1,16.13718603251439,150494613,13,,37.7,15.0,5370,1,16.0,4027770.0,1,,37.7,1.0
5371,0.0,1,16.13718603251439,150494682,9,,40.4,15.0,5371,1,17.0,4053519.0,1,,40.4,1.0
5372,0.0,1,16.13718603251439,150494685,15,,40.1,15.0,5372,1,17.0,4102386.0,1,,40.1,1.0
5373,1.0,0,15.997838115913144,148913521,13,8.5,19.7,15.0,5373,0,14.0,4300000.0,1,,42.1,0.0
5374,,0,11.864642887449206,150199061,1,6.0,16.0,5.0,5374,0,9.0,4300000.0,1,,28.0,0.0
5375,0.0,1,8.431524282942188,150198306,8,4.0,13.3,7.0,5375,1,19.0,4324500.0,1,,27.9,0.0
5376,1.0,1,7.013939646034901,150382324,11,17.0,40.0,15.0,5376,0,12.0,21550000.0,3,1.0,86.2,0.0
5377,0.0,0,7.834789056649151,150684677,30,,,15.0,5377,1,33.0,14544000.0,1,,51.7,1.0
5378,1.0,1,7.123381015978815,150380870,16,11.0,39.0,10.0,5378,0,23.0,21175000.0,3,1.0,84.7,1.0
5379,1.0,0,5.6910891398873815,151116674,4,6.0,18.0,9.0,5379,0,5.0,5700.0,1,0.0,31.0,1.0
5380,1.0,1,12.043048504277063,150497471,3,,20.5,8.0,5380,1,7.0,2865000.0,1,,20.5,1.0
5381,1.0,1,12.043048504277063,150464547,3,,20.5,8.0,5381,1,7.0,2865000.0,9,,20.5,1.0
5382,0.0,1,16.13718603251439,150951435,16,,25.8,15.0,5382,1,16.0,2897417.0,1,,25.8,1.0
5383,,0,8.501332773062941,150408981,2,,17.7,11.0,5383,1,15.0,2920000.0,9,,17.7,1.0
5384,,0,8.501332773062941,149147065,2,3.0,12.0,11.0,5384,0,15.0,2920500.0,1,0.0,17.7,1.0
5385,0.0,1,16.13718603251439,150494769,17,,27.9,15.0,5385,1,17.0,3081784.0,1,,27.9,1.0
5386,0.0,1,16.13718603251439,150494764,16,,27.9,15.0,5386,1,17.0,3082891.0,1,,27.9,1.0
5387,,0,8.501332773062941,149147080,9,3.0,12.0,11.0,5387,0,15.0,3311500.0,1,,17.9,1.0
5388,0.0,1,16.13718603251439,150494694,2,,37.2,15.0,5388,1,17.0,3814554.0,1,,37.2,1.0
5389,0.0,1,16.13718603251439,150494665,2,,39.2,15.0,5389,1,17.0,3854774.0,1,,39.2,1.0
5390,0.0,1,16.13718603251439,150494634,2,,39.5,15.0,5390,1,16.0,3867394.0,1,,39.5,1.0
5391,0.0,1,16.13718603251439,150681668,3,,38.8,15.0,5391,1,16.0,3881322.0,1,,38.8,1.0
5392,0.0,1,16.13718603251439,150494710,6,,38.3,15.0,5392,1,17.0,3884878.0,1,,38.3,1.0
5393,0.0,1,16.13718603251439,150494598,8,,37.6,15.0,5393,1,16.0,3939931.0,1,,37.6,1.0
5394,0.0,1,16.13718603251439,150564359,3,,40.2,15.0,5394,1,16.0,3941610.0,1,,40.2,1.0
5395,0.0,1,16.13718603251439,150494645,9,,38.7,15.0,5395,1,16.0,3943618.0,1,,38.7,1.0
5396,0.0,1,16.13718603251439,150494793,10,,38.6,15.0,5396,1,17.0,3993448.0,1,,38.6,1.0
5397,1.0,1,12.043048504277063,150457338,3,,50.0,8.0,5397,1,6.0,3999000.0,3,,55.0,1.0
5398,0.0,1,16.13718603251439,150494613,13,,37.7,15.0,5398,1,16.0,4027770.0,1,,37.7,1.0
5399,0.0,1,16.13718603251439,150494682,9,,40.4,15.0,5399,1,17.0,4053519.0,1,,40.4,1.0
5400,0.0,1,16.13718603251439,150494685,15,,40.1,15.0,5400,1,17.0,4102386.0,1,,40.1,1.0
5401,1.0,0,15.997838115913144,148913521,13,8.5,19.7,15.0,5401,0,14.0,4300000.0,1,,42.1,0.0
5402,,0,11.864642887449206,150199061,1,6.0,16.0,5.0,5402,0,9.0,4300000.0,1,,28.0,0.0
5403,0.0,1,8.431524282942188,150198306,8,4.0,13.3,7.0,5403,1,19.0,4324500.0,1,,27.9,0.0
5404,0.0,1,8.995962195259454,39018947,29,30.0,15.0,5.0,5404,0,34.0,19600000.0,2,0.0,67.0,0.0
5405,2.0,1,6.581419275252747,149487357,5,11.4,45.0,10.0,5405,0,9.0,23300000.0,3,,73.0,1.0
5406,1.0,0,14.014201779582596,150853465,4,9.0,20.0,6.0,5406,0,17.0,5600000.0,1,,39.0,1.0
5407,1.0,0,5.6910891398873815,151116674,4,6.0,18.0,9.0,5407,0,5.0,5700.0,1,0.0,31.0,1.0
5408,1.0,1,12.043048504277063,150497471,3,,20.5,8.0,5408,1,7.0,2865000.0,1,,20.5,1.0
5409,1.0,1,12.043048504277063,150464547,3,,20.5,8.0,5409,1,7.0,2865000.0,9,,20.5,1.0
5410,0.0,1,16.13718603251439,150951435,16,,25.8,15.0,5410,1,16.0,2897417.0,1,,25.8,1.0
5411,,0,8.501332773062941,150408981,2,,17.7,11.0,5411,1,15.0,2920000.0,9,,17.7,1.0
5412,,0,8.501332773062941,149147065,2,3.0,12.0,11.0,5412,0,15.0,2920500.0,1,0.0,17.7,1.0
5413,0.0,1,16.13718603251439,150494769,17,,27.9,15.0,5413,1,17.0,3081784.0,1,,27.9,1.0
5414,0.0,1,16.13718603251439,150494764,16,,27.9,15.0,5414,1,17.0,3082891.0,1,,27.9,1.0
5415,,0,8.501332773062941,149147080,9,3.0,12.0,11.0,5415,0,15.0,3311500.0,1,,17.9,1.0
5416,0.0,1,16.13718603251439,150494694,2,,37.2,15.0,5416,1,17.0,3814554.0,1,,37.2,1.0
5417,0.0,1,16.13718603251439,150494665,2,,39.2,15.0,5417,1,17.0,3854774.0,1,,39.2,1.0
5418,0.0,1,16.13718603251439,150494634,2,,39.5,15.0,5418,1,16.0,3867394.0,1,,39.5,1.0
5419,0.0,1,16.13718603251439,150681668,3,,38.8,15.0,5419,1,16.0,3881322.0,1,,38.8,1.0
5420,0.0,1,16.13718603251439,150494710,6,,38.3,15.0,5420,1,17.0,3884878.0,1,,38.3,1.0
5421,0.0,1,16.13718603251439,150494598,8,,37.6,15.0,5421,1,16.0,3939931.0,1,,37.6,1.0
5422,0.0,1,16.13718603251439,150564359,3,,40.2,15.0,5422,1,16.0,3941610.0,1,,40.2,1.0
5423,0.0,1,16.13718603251439,150494645,9,,38.7,15.0,5423,1,16.0,3943618.0,1,,38.7,1.0
5424,0.0,1,16.13718603251439,150494793,10,,38.6,15.0,5424,1,17.0,3993448.0,1,,38.6,1.0
5425,1.0,1,12.043048504277063,150457338,3,,50.0,8.0,5425,1,6.0,3999000.0,3,,55.0,1.0
5426,0.0,1,16.13718603251439,150494613,13,,37.7,15.0,5426,1,16.0,4027770.0,1,,37.7,1.0
5427,0.0,1,16.13718603251439,150494682,9,,40.4,15.0,5427,1,17.0,4053519.0,1,,40.4,1.0
5428,0.0,1,16.13718603251439,150494685,15,,40.1,15.0,5428,1,17.0,4102386.0,1,,40.1,1.0
5429,1.0,0,15.997838115913144,148913521,13,8.5,19.7,15.0,5429,0,14.0,4300000.0,1,,42.1,0.0
5430,,0,11.864642887449206,150199061,1,6.0,16.0,5.0,5430,0,9.0,4300000.0,1,,28.0,0.0
5431,0.0,1,8.431524282942188,150198306,8,4.0,13.3,7.0,5431,1,19.0,4324500.0,1,,27.9,0.0
5432,,0,5.169131344462175,149831301,1,8.0,46.2,6.0,5432,0,4.0,10600000.0,3,1.0,66.5,1.0
5433,2.0,1,8.605706802746086,150236733,24,20.0,113.0,21.0,5433,1,32.0,37900000.0,4,,175.0,1.0
5434,0.0,0,10.155299198961124,148309824,1,10.0,33.0,12.0,5434,0,22.0,9900000.0,2,0.0,58.0,0.0
5435,1.0,0,5.6910891398873815,151116674,4,6.0,18.0,9.0,5435,0,5.0,5700.0,1,0.0,31.0,1.0
5436,1.0,1,12.043048504277063,150464547,3,,20.5,8.0,5436,1,7.0,2865000.0,9,,20.5,1.0
5437,1.0,1,12.043048504277063,150497471,3,,20.5,8.0,5437,1,7.0,2865000.0,1,,20.5,1.0
5438,0.0,1,16.13718603251439,150951435,16,,25.8,15.0,5438,1,16.0,2897417.0,1,,25.8,1.0
5439,,0,8.501332773062941,150408981,2,,17.7,11.0,5439,1,15.0,2920000.0,9,,17.7,1.0
5440,,0,8.501332773062941,149147065,2,3.0,12.0,11.0,5440,0,15.0,2920500.0,1,0.0,17.7,1.0
5441,0.0,1,16.13718603251439,150494769,17,,27.9,15.0,5441,1,17.0,3081784.0,1,,27.9,1.0
5442,0.0,1,16.13718603251439,150494764,16,,27.9,15.0,5442,1,17.0,3082891.0,1,,27.9,1.0
5443,,0,8.501332773062941,149147080,9,3.0,12.0,11.0,5443,0,15.0,3311500.0,1,,17.9,1.0
5444,0.0,1,16.13718603251439,150494694,2,,37.2,15.0,5444,1,17.0,3814554.0,1,,37.2,1.0
5445,0.0,1,16.13718603251439,150494665,2,,39.2,15.0,5445,1,17.0,3854774.0,1,,39.2,1.0
5446,0.0,1,16.13718603251439,150494634,2,,39.5,15.0,5446,1,16.0,3867394.0,1,,39.5,1.0
5447,0.0,1,16.13718603251439,150681668,3,,38.8,15.0,5447,1,16.0,3881322.0,1,,38.8,1.0
5448,0.0,1,16.13718603251439,150494710,6,,38.3,15.0,5448,1,17.0,3884878.0,1,,38.3,1.0
5449,0.0,1,16.13718603251439,150494598,8,,37.6,15.0,5449,1,16.0,3939931.0,1,,37.6,1.0
5450,0.0,1,16.13718603251439,150564359,3,,40.2,15.0,5450,1,16.0,3941610.0,1,,40.2,1.0
5451,0.0,1,16.13718603251439,150494645,9,,38.7,15.0,5451,1,16.0,3943618.0,1,,38.7,1.0
5452,0.0,1,16.13718603251439,150494793,10,,38.6,15.0,5452,1,17.0,3993448.0,1,,38.6,1.0
5453,1.0,1,12.043048504277063,150457338,3,,50.0,8.0,5453,1,6.0,3999000.0,3,,55.0,1.0
5454,0.0,1,16.13718603251439,150494613,13,,37.7,15.0,5454,1,16.0,4027770.0,1,,37.7,1.0
5455,0.0,1,16.13718603251439,150494682,9,,40.4,15.0,5455,1,17.0,4053519.0,1,,40.4,1.0
5456,0.0,1,16.13718603251439,150494685,15,,40.1,15.0,5456,1,17.0,4102386.0,1,,40.1,1.0
5457,1.0,0,15.997838115913144,148913521,13,8.5,19.7,15.0,5457,0,14.0,4300000.0,1,,42.1,0.0
5458,,0,11.864642887449206,150199061,1,6.0,16.0,5.0,5458,0,9.0,4300000.0,1,,28.0,0.0
5459,0.0,1,8.431524282942188,150198306,8,4.0,13.3,7.0,5459,1,19.0,4324500.0,1,,27.9,0.0
5460,1.0,1,7.013939646034901,150382324,11,17.0,40.0,15.0,5460,0,12.0,21550000.0,3,1.0,86.2,0.0
5461,0.0,1,8.995962195259454,39018947,29,30.0,15.0,5.0,5461,0,34.0,19600000.0,2,0.0,67.0,0.0
5462,1.0,0,9.949687780114013,137876455,8,7.0,42.0,10.0,5462,0,9.0,8999000.0,3,,59.0,1.0
5463,1.0,0,5.6910891398873815,151116674,4,6.0,18.0,9.0,5463,0,5.0,5700.0,1,0.0,31.0,1.0
5464,1.0,1,12.043048504277063,150497471,3,,20.5,8.0,5464,1,7.0,2865000.0,1,,20.5,1.0
5465,1.0,1,12.043048504277063,150464547,3,,20.5,8.0,5465,1,7.0,2865000.0,9,,20.5,1.0
5466,0.0,1,16.13718603251439,150951435,16,,25.8,15.0,5466,1,16.0,2897417.0,1,,25.8,1.0
5467,,0,8.501332773062941,150408981,2,,17.7,11.0,5467,1,15.0,2920000.0,9,,17.7,1.0
5468,,0,8.501332773062941,149147065,2,3.0,12.0,11.0,5468,0,15.0,2920500.0,1,0.0,17.7,1.0
5469,0.0,1,16.13718603251439,150494769,17,,27.9,15.0,5469,1,17.0,3081784.0,1,,27.9,1.0
5470,0.0,1,16.13718603251439,150494764,16,,27.9,15.0,5470,1,17.0,3082891.0,1,,27.9,1.0
5471,,0,8.501332773062941,149147080,9,3.0,12.0,11.0,5471,0,15.0,3311500.0,1,,17.9,1.0
5472,0.0,1,16.13718603251439,150494694,2,,37.2,15.0,5472,1,17.0,3814554.0,1,,37.2,1.0
5473,0.0,1,16.13718603251439,150494665,2,,39.2,15.0,5473,1,17.0,3854774.0,1,,39.2,1.0
5474,0.0,1,16.13718603251439,150494634,2,,39.5,15.0,5474,1,16.0,3867394.0,1,,39.5,1.0
5475,0.0,1,16.13718603251439,150681668,3,,38.8,15.0,5475,1,16.0,3881322.0,1,,38.8,1.0
5476,0.0,1,16.13718603251439,150494710,6,,38.3,15.0,5476,1,17.0,3884878.0,1,,38.3,1.0
5477,0.0,1,16.13718603251439,150494598,8,,37.6,15.0,5477,1,16.0,3939931.0,1,,37.6,1.0
5478,0.0,1,16.13718603251439,150564359,3,,40.2,15.0,5478,1,16.0,3941610.0,1,,40.2,1.0
5479,0.0,1,16.13718603251439,150494645,9,,38.7,15.0,5479,1,16.0,3943618.0,1,,38.7,1.0
5480,0.0,1,16.13718603251439,150494793,10,,38.6,15.0,5480,1,17.0,3993448.0,1,,38.6,1.0
5481,1.0,1,12.043048504277063,150457338,3,,50.0,8.0,5481,1,6.0,3999000.0,3,,55.0,1.0
5482,0.0,1,16.13718603251439,150494613,13,,37.7,15.0,5482,1,16.0,4027770.0,1,,37.7,1.0
5483,0.0,1,16.13718603251439,150494682,9,,40.4,15.0,5483,1,17.0,4053519.0,1,,40.4,1.0
5484,0.0,1,16.13718603251439,150494685,15,,40.1,15.0,5484,1,17.0,4102386.0,1,,40.1,1.0
5485,1.0,0,15.997838115913144,148913521,13,8.5,19.7,15.0,5485,0,14.0,4300000.0,1,,42.1,0.0
5486,,0,11.864642887449206,150199061,1,6.0,16.0,5.0,5486,0,9.0,4300000.0,1,,28.0,0.0
5487,0.0,1,8.431524282942188,150198306,8,4.0,13.3,7.0,5487,1,19.0,4324500.0,1,,27.9,0.0
5488,1.0,0,7.405646326352828,149815833,7,18.9,40.0,15.0,5488,0,22.0,15499000.0,2,1.0,58.9,1.0
5489,2.0,1,7.013939646034901,145987955,6,17.0,70.0,15.0,5489,0,23.0,31250000.0,3,,125.0,1.0
5490,0.0,1,9.040265822105061,150896959,40,18.0,340.0,15.0,5490,0,40.0,120000000.0,5,1.0,440.0,1.0
5491,1.0,0,5.6910891398873815,151116674,4,6.0,18.0,9.0,5491,0,5.0,5700.0,1,0.0,31.0,1.0
5492,1.0,1,12.043048504277063,150464547,3,,20.5,8.0,5492,1,7.0,2865000.0,9,,20.5,1.0
5493,1.0,1,12.043048504277063,150497471,3,,20.5,8.0,5493,1,7.0,2865000.0,1,,20.5,1.0
5494,0.0,1,16.13718603251439,150951435,16,,25.8,15.0,5494,1,16.0,2897417.0,1,,25.8,1.0
5495,,0,8.501332773062941,150408981,2,,17.7,11.0,5495,1,15.0,2920000.0,9,,17.7,1.0
5496,,0,8.501332773062941,149147065,2,3.0,12.0,11.0,5496,0,15.0,2920500.0,1,0.0,17.7,1.0
5497,0.0,1,16.13718603251439,150494769,17,,27.9,15.0,5497,1,17.0,3081784.0,1,,27.9,1.0
5498,0.0,1,16.13718603251439,150494764,16,,27.9,15.0,5498,1,17.0,3082891.0,1,,27.9,1.0
5499,,0,8.501332773062941,149147080,9,3.0,12.0,11.0,5499,0,15.0,3311500.0,1,,17.9,1.0
5500,0.0,1,16.13718603251439,150494694,2,,37.2,15.0,5500,1,17.0,3814554.0,1,,37.2,1.0
5501,0.0,1,16.13718603251439,150494665,2,,39.2,15.0,5501,1,17.0,3854774.0,1,,39.2,1.0
5502,0.0,1,16.13718603251439,150494634,2,,39.5,15.0,5502,1,16.0,3867394.0,1,,39.5,1.0
5503,0.0,1,16.13718603251439,150681668,3,,38.8,15.0,5503,1,16.0,3881322.0,1,,38.8,1.0
5504,0.0,1,16.13718603251439,150494710,6,,38.3,15.0,5504,1,17.0,3884878.0,1,,38.3,1.0
5505,0.0,1,16.13718603251439,150494598,8,,37.6,15.0,5505,1,16.0,3939931.0,1,,37.6,1.0
5506,0.0,1,16.13718603251439,150564359,3,,40.2,15.0,5506,1,16.0,3941610.0,1,,40.2,1.0
5507,0.0,1,16.13718603251439,150494645,9,,38.7,15.0,5507,1,16.0,3943618.0,1,,38.7,1.0
5508,0.0,1,16.13718603251439,150494793,10,,38.6,15.0,5508,1,17.0,3993448.0,1,,38.6,1.0
5509,1.0,1,12.043048504277063,150457338,3,,50.0,8.0,5509,1,6.0,3999000.0,3,,55.0,1.0
5510,0.0,1,16.13718603251439,150494613,13,,37.7,15.0,5510,1,16.0,4027770.0,1,,37.7,1.0
5511,0.0,1,16.13718603251439,150494682,9,,40.4,15.0,5511,1,17.0,4053519.0,1,,40.4,1.0
5512,0.0,1,16.13718603251439,150494685,15,,40.1,15.0,5512,1,17.0,4102386.0,1,,40.1,1.0
5513,1.0,0,15.997838115913144,148913521,13,8.5,19.7,15.0,5513,0,14.0,4300000.0,1,,42.1,0.0
5514,,0,11.864642887449206,150199061,1,6.0,16.0,5.0,5514,0,9.0,4300000.0,1,,28.0,0.0
5515,0.0,1,8.431524282942188,150198306,8,4.0,13.3,7.0,5515,1,19.0,4324500.0,1,,27.9,0.0
5516,,0,4.918869010792165,148961750,2,8.5,45.0,15.0,5516,0,8.0,25000000.0,3,,77.6,1.0
5517,1.0,1,8.671398520295353,149000150,12,20.0,65.0,15.0,5517,1,16.0,19416000.0,2,,79.9,1.0
5518,0.0,1,6.729827195015554,149387123,12,36.2,84.0,8.0,5518,0,22.0,97000000.0,4,0.0,131.1,1.0
5519,1.0,0,5.6910891398873815,151116674,4,6.0,18.0,9.0,5519,0,5.0,5700.0,1,0.0,31.0,1.0
5520,1.0,1,12.043048504277063,150464547,3,,20.5,8.0,5520,1,7.0,2865000.0,9,,20.5,1.0
5521,1.0,1,12.043048504277063,150497471,3,,20.5,8.0,5521,1,7.0,2865000.0,1,,20.5,1.0
5522,0.0,1,16.13718603251439,150951435,16,,25.8,15.0,5522,1,16.0,2897417.0,1,,25.8,1.0
5523,,0,8.501332773062941,150408981,2,,17.7,11.0,5523,1,15.0,2920000.0,9,,17.7,1.0
5524,,0,8.501332773062941,149147065,2,3.0,12.0,11.0,5524,0,15.0,2920500.0,1,0.0,17.7,1.0
5525,0.0,1,16.13718603251439,150494769,17,,27.9,15.0,5525,1,17.0,3081784.0,1,,27.9,1.0
5526,0.0,1,16.13718603251439,150494764,16,,27.9,15.0,5526,1,17.0,3082891.0,1,,27.9,1.0
5527,,0,8.501332773062941,149147080,9,3.0,12.0,11.0,5527,0,15.0,3311500.0,1,,17.9,1.0
5528,0.0,1,16.13718603251439,150494694,2,,37.2,15.0,5528,1,17.0,3814554.0,1,,37.2,1.0
5529,0.0,1,16.13718603251439,150494665,2,,39.2,15.0,5529,1,17.0,3854774.0,1,,39.2,1.0
5530,0.0,1,16.13718603251439,150494634,2,,39.5,15.0,5530,1,16.0,3867394.0,1,,39.5,1.0
5531,0.0,1,16.13718603251439,150681668,3,,38.8,15.0,5531,1,16.0,3881322.0,1,,38.8,1.0
5532,0.0,1,16.13718603251439,150494710,6,,38.3,15.0,5532,1,17.0,3884878.0,1,,38.3,1.0
5533,0.0,1,16.13718603251439,150494598,8,,37.6,15.0,5533,1,16.0,3939931.0,1,,37.6,1.0
5534,0.0,1,16.13718603251439,150564359,3,,40.2,15.0,5534,1,16.0,3941610.0,1,,40.2,1.0
5535,0.0,1,16.13718603251439,150494645,9,,38.7,15.0,5535,1,16.0,3943618.0,1,,38.7,1.0
5536,0.0,1,16.13718603251439,150494793,10,,38.6,15.0,5536,1,17.0,3993448.0,1,,38.6,1.0
5537,1.0,1,12.043048504277063,150457338,3,,50.0,8.0,5537,1,6.0,3999000.0,3,,55.0,1.0
5538,0.0,1,16.13718603251439,150494613,13,,37.7,15.0,5538,1,16.0,4027770.0,1,,37.7,1.0
5539,0.0,1,16.13718603251439,150494682,9,,40.4,15.0,5539,1,17.0,4053519.0,1,,40.4,1.0
5540,0.0,1,16.13718603251439,150494685,15,,40.1,15.0,5540,1,17.0,4102386.0,1,,40.1,1.0
5541,1.0,0,15.997838115913144,148913521,13,8.5,19.7,15.0,5541,0,14.0,4300000.0,1,,42.1,0.0
5542,,0,11.864642887449206,150199061,1,6.0,16.0,5.0,5542,0,9.0,4300000.0,1,,28.0,0.0
5543,0.0,1,8.431524282942188,150198306,8,4.0,13.3,7.0,5543,1,19.0,4324500.0,1,,27.9,0.0
5544,1.0,1,5.938681952252789,137387465,4,10.0,54.0,5.0,5544,0,9.0,23500000.0,3,1.0,80.0,1.0
5545,1.0,0,6.867400099899175,150325929,4,6.0,41.2,17.0,5545,0,9.0,11950000.0,3,1.0,57.5,1.0
